lpx,step,elbo,lqz,loss,lpz,epoch,kl
-627.5339965820312,441599,-681.4044189453125,-17.178340911865234,681.4044189453125,-71.04875183105469,3679,53.87041091918945
-627.470947265625,441699,-681.3528442382812,-17.165605545043945,681.3528442382812,-71.04749298095703,3680,53.88188934326172
-627.3424682617188,441799,-681.2291259765625,-17.159286499023438,681.2291259765625,-71.04592895507812,3681,53.88664627075195
-627.3854370117188,441899,-681.2772827148438,-17.150470733642578,681.2772827148438,-71.0423355102539,3682,53.891868591308594
-627.3474731445312,441999,-681.2717895507812,-17.137283325195312,681.2717895507812,-71.06156921386719,3683,53.924285888671875
-627.4222412109375,442099,-681.310791015625,-17.158428192138672,681.310791015625,-71.04698944091797,3684,53.88855743408203
-627.624755859375,442199,-681.5228881835938,-17.149309158325195,681.5228881835938,-71.04743957519531,3684,53.898128509521484
-627.483154296875,442299,-681.3782348632812,-17.143529891967773,681.3782348632812,-71.0385971069336,3685,53.89506912231445
-627.4307861328125,442399,-681.3116455078125,-17.17603302001953,681.3116455078125,-71.05691528320312,3686,53.88087844848633
-627.574462890625,442499,-681.4689331054688,-17.16434669494629,681.4689331054688,-71.05882263183594,3687,53.89447784423828
-627.59912109375,442599,-681.5010986328125,-17.152740478515625,681.5010986328125,-71.05471801757812,3688,53.901973724365234
-627.4700317382812,442699,-681.3736572265625,-17.149782180786133,681.3736572265625,-71.05340576171875,3689,53.903621673583984
-627.4754638671875,442799,-681.3599853515625,-17.162670135498047,681.3599853515625,-71.04719543457031,3689,53.884525299072266
-627.7526245117188,442899,-681.6485595703125,-17.15448760986328,681.6485595703125,-71.05043029785156,3690,53.895938873291016
-627.5342407226562,442999,-681.4307861328125,-17.152664184570312,681.4307861328125,-71.04923248291016,3691,53.896568298339844
-627.5074462890625,443099,-681.406494140625,-17.146427154541016,681.406494140625,-71.04552459716797,3692,53.89910125732422
-627.4298095703125,443199,-681.3192749023438,-17.162799835205078,681.3192749023438,-71.05221557617188,3693,53.8894157409668
-627.5283203125,443299,-681.4195556640625,-17.162622451782227,681.4195556640625,-71.05384826660156,3694,53.8912239074707
-627.5232543945312,443399,-681.4146728515625,-17.157699584960938,681.4146728515625,-71.04911041259766,3694,53.89141082763672
-627.3248291015625,443499,-681.2329711914062,-17.141054153442383,681.2329711914062,-71.04917907714844,3695,53.90812301635742
-627.5647583007812,443599,-681.47998046875,-17.141324996948242,681.47998046875,-71.05659484863281,3696,53.9152717590332
-627.3342895507812,443699,-681.2268676757812,-17.15297508239746,681.2268676757812,-71.04552459716797,3697,53.89255142211914
-627.6703491210938,443799,-681.5694580078125,-17.150495529174805,681.5694580078125,-71.04965209960938,3698,53.8991584777832
-627.3204345703125,443899,-681.2161254882812,-17.156877517700195,681.2161254882812,-71.0525131225586,3699,53.89563751220703
-627.4699096679688,443999,-681.3565063476562,-17.168298721313477,681.3565063476562,-71.054931640625,3699,53.88663101196289
-627.4736938476562,444099,-681.3748168945312,-17.158309936523438,681.3748168945312,-71.05943298339844,3700,53.901126861572266
-627.2098388671875,444199,-681.1202392578125,-17.136585235595703,681.1202392578125,-71.04700469970703,3701,53.91041946411133
-627.5244750976562,444299,-681.4271850585938,-17.153074264526367,681.4271850585938,-71.05573272705078,3702,53.90266036987305
-627.2391357421875,444399,-681.1471557617188,-17.14731788635254,681.1471557617188,-71.05533599853516,3703,53.908016204833984
-627.7178955078125,444499,-681.61474609375,-17.162033081054688,681.61474609375,-71.0588607788086,3704,53.896827697753906
-627.4432373046875,444599,-681.3394775390625,-17.162752151489258,681.3394775390625,-71.05900573730469,3704,53.8962516784668
-627.2861328125,444699,-681.1822509765625,-17.15174674987793,681.1822509765625,-71.04784393310547,3705,53.896095275878906
-627.4392700195312,444799,-681.3511352539062,-17.15061378479004,681.3511352539062,-71.06246948242188,3706,53.9118537902832
-627.2648315429688,444899,-681.1876220703125,-17.137487411499023,681.1876220703125,-71.06027221679688,3707,53.92278289794922
-627.7446899414062,444999,-681.6519775390625,-17.153976440429688,681.6519775390625,-71.06128692626953,3708,53.907310485839844
-627.3955688476562,445099,-681.3162841796875,-17.141647338867188,681.3162841796875,-71.06237030029297,3709,53.92072296142578
-627.4544067382812,445199,-681.3709716796875,-17.134553909301758,681.3709716796875,-71.0511245727539,3709,53.91657257080078
-627.1183471679688,445299,-681.0308227539062,-17.142362594604492,681.0308227539062,-71.05480194091797,3710,53.91244125366211
-627.1763916015625,445399,-681.097900390625,-17.140480041503906,681.097900390625,-71.06201934814453,3711,53.92153549194336
-627.510009765625,445499,-681.4525146484375,-17.123313903808594,681.4525146484375,-71.06584167480469,3712,53.94253158569336
-627.4692993164062,445599,-681.3834838867188,-17.135149002075195,681.3834838867188,-71.04928588867188,3713,53.91413879394531
-627.41259765625,445699,-681.334716796875,-17.118499755859375,681.334716796875,-71.04058837890625,3714,53.92209243774414
-627.4567260742188,445799,-681.349609375,-17.15009880065918,681.349609375,-71.0429916381836,3714,53.89289093017578
-627.1889038085938,445899,-681.1043090820312,-17.132919311523438,681.1043090820312,-71.04829406738281,3715,53.91537094116211
-627.594970703125,445999,-681.523193359375,-17.1280574798584,681.523193359375,-71.05631256103516,3716,53.928253173828125
-627.422119140625,446099,-681.357666015625,-17.124441146850586,681.357666015625,-71.05999755859375,3717,53.93555450439453
-627.2932739257812,446199,-681.2247314453125,-17.13749885559082,681.2247314453125,-71.06895446777344,3718,53.931453704833984
-627.2097778320312,446299,-681.1507568359375,-17.111997604370117,681.1507568359375,-71.05294036865234,3719,53.94093704223633
-627.4715576171875,446399,-681.4017333984375,-17.112159729003906,681.4017333984375,-71.04229736328125,3719,53.930137634277344
-627.41357421875,446499,-681.3502197265625,-17.104280471801758,681.3502197265625,-71.04093170166016,3720,53.936649322509766
-627.1939697265625,446599,-681.123779296875,-17.11244010925293,681.123779296875,-71.0422134399414,3721,53.929771423339844
-627.314453125,446699,-681.26123046875,-17.109821319580078,681.26123046875,-71.05664825439453,3722,53.94682693481445
-627.3912353515625,446799,-681.326171875,-17.123552322387695,681.326171875,-71.0584487915039,3723,53.934898376464844
-627.1959838867188,446899,-681.1262817382812,-17.126113891601562,681.1262817382812,-71.05642700195312,3724,53.93031692504883
-627.3873291015625,446999,-681.3106079101562,-17.1236572265625,681.3106079101562,-71.04690551757812,3724,53.92325210571289
-627.5032348632812,447099,-681.4423828125,-17.111106872558594,681.4423828125,-71.0502700805664,3725,53.93916320800781
-627.580078125,447199,-681.5101928710938,-17.126174926757812,681.5101928710938,-71.05632019042969,3726,53.93014907836914
-627.3192138671875,447299,-681.2549438476562,-17.115291595458984,681.2549438476562,-71.05101776123047,3727,53.93572235107422
-627.3314208984375,447399,-681.3042602539062,-17.07341194152832,681.3042602539062,-71.04621124267578,3728,53.97279739379883
-627.2284545898438,447499,-681.1777954101562,-17.09173011779785,681.1777954101562,-71.04109191894531,3729,53.949363708496094
-627.4531860351562,447599,-681.4036865234375,-17.102907180786133,681.4036865234375,-71.05337524414062,3729,53.950469970703125
-627.400146484375,447699,-681.3403930664062,-17.104141235351562,681.3403930664062,-71.04438018798828,3730,53.94023895263672
-627.2291259765625,447799,-681.185791015625,-17.084604263305664,681.185791015625,-71.04125213623047,3731,53.95664596557617
-627.1827392578125,447899,-681.1419677734375,-17.077037811279297,681.1419677734375,-71.03628540039062,3732,53.95924758911133
-627.56884765625,447999,-681.5151977539062,-17.10775375366211,681.5151977539062,-71.05411529541016,3733,53.94636535644531
-627.6920776367188,448099,-681.6473388671875,-17.09299087524414,681.6473388671875,-71.04823303222656,3734,53.95524215698242
-627.4082641601562,448199,-681.3564453125,-17.092805862426758,681.3564453125,-71.04098510742188,3734,53.94818115234375
-627.1966552734375,448299,-681.1363525390625,-17.10590362548828,681.1363525390625,-71.04560089111328,3735,53.939693450927734
-627.268310546875,448399,-681.2095947265625,-17.10869026184082,681.2095947265625,-71.04998779296875,3736,53.9412956237793
-627.3025512695312,448499,-681.268798828125,-17.08603858947754,681.268798828125,-71.0522689819336,3737,53.96623229980469
-627.2349853515625,448599,-681.17626953125,-17.106266021728516,681.17626953125,-71.04753112792969,3738,53.94126892089844
-627.449462890625,448699,-681.3856811523438,-17.119966506958008,681.3856811523438,-71.05618286132812,3739,53.93621826171875
-627.4512939453125,448799,-681.3897705078125,-17.10970687866211,681.3897705078125,-71.04821014404297,3739,53.938499450683594
-627.3445434570312,448899,-681.3128662109375,-17.101131439208984,681.3128662109375,-71.06947326660156,3740,53.96833801269531
-627.2247314453125,448999,-681.2059936523438,-17.079357147216797,681.2059936523438,-71.06067657470703,3741,53.981319427490234
-627.2469482421875,449099,-681.2279052734375,-17.07595443725586,681.2279052734375,-71.05691528320312,3742,53.980960845947266
-627.5194702148438,449199,-681.5117797851562,-17.060693740844727,681.5117797851562,-71.05304718017578,3743,53.99235153198242
-627.0733642578125,449299,-681.0572509765625,-17.065153121948242,681.0572509765625,-71.04900360107422,3744,53.98385238647461
-627.3197631835938,449399,-681.2797241210938,-17.09869384765625,681.2797241210938,-71.05867767333984,3744,53.959983825683594
-627.0648193359375,449499,-681.018798828125,-17.103803634643555,681.018798828125,-71.05778503417969,3745,53.953983306884766
-627.7086181640625,449599,-681.6644287109375,-17.107873916625977,681.6644287109375,-71.06370544433594,3746,53.955833435058594
-626.7955322265625,449699,-680.7720947265625,-17.067760467529297,680.7720947265625,-71.04427337646484,3747,53.97651290893555
-627.2515258789062,449799,-681.22216796875,-17.08071517944336,681.22216796875,-71.05139923095703,3748,53.97068405151367
-627.31787109375,449899,-681.2916870117188,-17.076021194458008,681.2916870117188,-71.04985046386719,3749,53.97383117675781
-627.4938354492188,449999,-681.4659423828125,-17.074487686157227,681.4659423828125,-71.04660034179688,3749,53.972110748291016
-627.1942138671875,450099,-681.1782836914062,-17.056493759155273,681.1782836914062,-71.04058837890625,3750,53.984092712402344
-627.4857177734375,450199,-681.4500732421875,-17.08103370666504,681.4500732421875,-71.04535675048828,3751,53.96432113647461
-627.3402709960938,450299,-681.3250732421875,-17.067829132080078,681.3250732421875,-71.05265808105469,3752,53.98482894897461
-627.1171264648438,450399,-681.11181640625,-17.057464599609375,681.11181640625,-71.05216217041016,3753,53.99469757080078
-627.1451416015625,450499,-681.1297607421875,-17.06021499633789,681.1297607421875,-71.04481506347656,3754,53.98460006713867
-627.3687133789062,450599,-681.3441772460938,-17.0679874420166,681.3441772460938,-71.0434799194336,3754,53.97549057006836
-627.272705078125,450699,-681.2396850585938,-17.077991485595703,681.2396850585938,-71.04496002197266,3755,53.96696472167969
-627.2380981445312,450799,-681.2079467773438,-17.060035705566406,681.2079467773438,-71.02993774414062,3756,53.96990203857422
-627.1219482421875,450899,-681.1077270507812,-17.057531356811523,681.1077270507812,-71.04331970214844,3757,53.98579025268555
-627.302978515625,450999,-681.2843017578125,-17.067686080932617,681.2843017578125,-71.04903411865234,3758,53.981353759765625
-627.2113647460938,451099,-681.1911010742188,-17.068870544433594,681.1911010742188,-71.048583984375,3759,53.979713439941406
-627.369384765625,451199,-681.3506469726562,-17.074649810791016,681.3506469726562,-71.05592346191406,3759,53.98127365112305
-627.2088012695312,451299,-681.19970703125,-17.048675537109375,681.19970703125,-71.03960418701172,3760,53.990928649902344
-626.9699096679688,451399,-680.9456787109375,-17.06632423400879,680.9456787109375,-71.04212951660156,3761,53.975807189941406
-627.20751953125,451499,-681.1865844726562,-17.07113265991211,681.1865844726562,-71.05016326904297,3762,53.979034423828125
-627.2236328125,451599,-681.2208251953125,-17.056686401367188,681.2208251953125,-71.05390930175781,3763,53.997222900390625
-627.3162841796875,451699,-681.2780151367188,-17.07975959777832,681.2780151367188,-71.04149627685547,3764,53.96173858642578
-627.072509765625,451799,-681.0538940429688,-17.065698623657227,681.0538940429688,-71.04708099365234,3764,53.981380462646484
-627.165771484375,451899,-681.1526489257812,-17.067214965820312,681.1526489257812,-71.05406951904297,3765,53.986854553222656
-627.1521606445312,451999,-681.1464233398438,-17.063676834106445,681.1464233398438,-71.05793762207031,3766,53.994258880615234
-627.5127563476562,452099,-681.50439453125,-17.058082580566406,681.50439453125,-71.0497055053711,3767,53.99162292480469
-627.2467041015625,452199,-681.2543334960938,-17.051071166992188,681.2543334960938,-71.05872344970703,3768,54.007652282714844
-627.135498046875,452299,-681.123046875,-17.060190200805664,681.123046875,-71.0477523803711,3769,53.98755645751953
-627.3018188476562,452399,-681.2876586914062,-17.069225311279297,681.2876586914062,-71.05503845214844,3769,53.98581314086914
-627.287841796875,452499,-681.2755126953125,-17.071964263916016,681.2755126953125,-71.05963897705078,3770,53.987674713134766
-627.2472534179688,452599,-681.239013671875,-17.0572452545166,681.239013671875,-71.0489730834961,3771,53.99172592163086
-627.3676147460938,452699,-681.3328857421875,-17.09219741821289,681.3328857421875,-71.05748748779297,3772,53.96528625488281
-627.141845703125,452799,-681.1490478515625,-17.04615020751953,681.1490478515625,-71.0533447265625,3773,54.007198333740234
-627.3737182617188,452899,-681.3756713867188,-17.056020736694336,681.3756713867188,-71.0580062866211,3774,54.001983642578125
-627.2064819335938,452999,-681.1972045898438,-17.053068161010742,681.1972045898438,-71.04381561279297,3774,53.99074935913086
-627.3448486328125,453099,-681.3385620117188,-17.055456161499023,681.3385620117188,-71.04913330078125,3775,53.993675231933594
-627.1100463867188,453199,-681.1207275390625,-17.041553497314453,681.1207275390625,-71.05223846435547,3776,54.01068878173828
-627.1746826171875,453299,-681.1836547851562,-17.058507919311523,681.1836547851562,-71.06746673583984,3777,54.00896072387695
